timestamp,src_ip,dst_ip,protocol,length
2025-03-26T19:38:49.012637,134.88.54.125,185.42.12.240,6,96
2025-03-26T19:38:49.068208,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:49.069225,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:49.070150,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:49.071011,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:38:49.084000,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:49.085064,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:49.085960,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:49.086805,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:38:49.109795,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:49.166865,185.42.12.240,134.88.54.125,6,60
2025-03-26T19:38:49.232519,134.88.48.203,239.255.255.250,17,139
2025-03-26T19:38:49.273475,185.42.12.240,134.88.54.125,6,66
2025-03-26T19:38:49.273642,134.88.54.125,185.42.12.240,6,54
2025-03-26T19:38:49.273790,185.42.12.240,134.88.54.125,6,1222
2025-03-26T19:38:49.273906,134.88.54.125,185.42.12.240,6,54
2025-03-26T19:38:49.274039,134.88.54.125,185.42.12.240,6,1166
2025-03-26T19:38:49.303158,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:49.453657,185.42.12.240,134.88.54.125,6,102
2025-03-26T19:38:49.457100,134.88.54.125,185.42.12.240,6,658
2025-03-26T19:38:49.475342,134.88.54.127,255.255.255.255,17,65
2025-03-26T19:38:49.517194,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:49.611949,185.42.12.240,134.88.54.125,6,70
2025-03-26T19:38:49.612884,185.42.12.240,134.88.54.125,6,106
2025-03-26T19:38:49.613595,134.88.54.125,185.42.12.240,6,54
2025-03-26T19:38:49.614386,134.88.54.125,185.42.12.240,6,106
2025-03-26T19:38:49.717075,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:49.766375,185.42.12.240,134.88.54.125,6,122
2025-03-26T19:38:49.773087,134.88.54.125,185.42.12.240,6,106
2025-03-26T19:38:49.802156,134.88.49.151,134.88.55.255,17,92
2025-03-26T19:38:49.917304,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:49.927414,185.42.12.240,134.88.54.125,6,138
2025-03-26T19:38:49.968218,134.88.54.125,185.42.12.240,6,54
2025-03-26T19:38:50.054092,134.88.54.127,255.255.255.255,17,65
2025-03-26T19:38:50.116615,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:50.127813,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:50.128880,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:50.129760,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:50.131053,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:38:50.175727,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:50.176728,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:50.177618,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:50.178487,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:38:50.331396,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:50.531585,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:50.731392,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:50.809639,134.88.48.227,239.255.255.250,17,179
2025-03-26T19:38:50.883410,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:50.884394,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:50.885230,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:50.886054,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:38:50.931112,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:51.024344,134.88.49.151,134.88.55.255,17,92
2025-03-26T19:38:51.026135,134.88.49.151,134.88.55.255,17,216
2025-03-26T19:38:51.027818,134.88.49.151,134.88.55.255,17,216
2025-03-26T19:38:51.030087,134.88.49.151,134.88.55.255,17,216
2025-03-26T19:38:51.145838,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:51.346121,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:51.361865,134.88.48.114,255.255.255.255,17,82
2025-03-26T19:38:51.362520,134.88.48.114,134.88.55.255,17,82
2025-03-26T19:38:51.363053,134.88.48.114,134.88.55.255,17,82
2025-03-26T19:38:51.363555,134.88.48.114,255.255.255.255,17,82
2025-03-26T19:38:51.485996,134.88.54.127,255.255.255.255,17,65
2025-03-26T19:38:51.543968,185.93.89.118,134.88.54.125,6,142
2025-03-26T19:38:51.545791,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:51.592506,134.88.54.125,185.93.89.118,6,66
2025-03-26T19:38:51.754844,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:51.942399,134.88.49.78,134.88.55.255,17,82
2025-03-26T19:38:51.943409,134.88.49.78,255.255.255.255,17,82
2025-03-26T19:38:51.944277,134.88.49.78,255.255.255.255,17,82
2025-03-26T19:38:51.945122,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:52.051159,162.159.133.234,134.88.54.125,6,1728
2025-03-26T19:38:52.052021,134.88.54.125,162.159.133.234,6,66
2025-03-26T19:38:52.065632,134.88.54.127,255.255.255.255,17,65
2025-03-26T19:38:52.068743,134.88.49.182,224.0.0.251,17,79
2025-03-26T19:38:52.071686,134.88.49.182,224.0.0.251,17,117
2025-03-26T19:38:52.073657,134.88.49.182,224.0.0.252,17,73
2025-03-26T19:38:52.073829,134.88.49.182,224.0.0.251,17,79
2025-03-26T19:38:52.074532,134.88.49.182,224.0.0.251,17,117
2025-03-26T19:38:52.074696,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:52.074853,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:52.074997,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:52.076966,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:38:52.085795,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:52.086147,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:52.086513,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:52.086838,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:38:52.158118,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:52.178006,134.88.54.125,196.251.67.42,6,58
2025-03-26T19:38:52.357728,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:52.392835,134.88.49.151,134.88.55.255,17,216
2025-03-26T19:38:52.394559,134.88.49.151,134.88.55.255,17,216
2025-03-26T19:38:52.560214,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:52.690385,134.88.54.125,180.76.139.58,6,66
2025-03-26T19:38:52.757473,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:52.971848,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:53.074117,134.88.54.125,185.42.12.240,6,106
2025-03-26T19:38:53.131741,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:53.132725,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:53.133450,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:53.134113,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:38:53.172229,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:53.180141,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:53.181218,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:53.182116,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:53.188130,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:38:53.227900,185.42.12.240,134.88.54.125,6,60
2025-03-26T19:38:53.232201,185.42.12.240,134.88.54.125,6,66
2025-03-26T19:38:53.233091,134.88.54.125,185.42.12.240,6,66
2025-03-26T19:38:53.248053,134.88.49.225,134.88.55.255,17,243
2025-03-26T19:38:53.264054,134.88.48.203,239.255.255.250,17,139
2025-03-26T19:38:53.284245,134.88.54.125,142.250.64.78,6,2574
2025-03-26T19:38:53.284680,134.88.54.125,142.250.64.78,6,364
2025-03-26T19:38:53.292743,142.250.64.78,134.88.54.125,6,78
2025-03-26T19:38:53.293380,142.250.64.78,134.88.54.125,6,66
2025-03-26T19:38:53.297029,142.250.64.78,134.88.54.125,6,66
2025-03-26T19:38:53.312016,142.250.64.78,134.88.54.125,6,607
2025-03-26T19:38:53.312894,134.88.54.125,142.250.64.78,6,66
2025-03-26T19:38:53.313772,142.250.64.78,134.88.54.125,6,257
2025-03-26T19:38:53.314487,134.88.54.125,142.250.64.78,6,66
2025-03-26T19:38:53.315316,142.250.64.78,134.88.54.125,6,97
2025-03-26T19:38:53.316009,134.88.54.125,142.250.64.78,6,66
2025-03-26T19:38:53.316815,142.250.64.78,134.88.54.125,6,105
2025-03-26T19:38:53.317453,134.88.54.125,142.250.64.78,6,66
2025-03-26T19:38:53.318149,134.88.54.125,142.250.64.78,6,105
2025-03-26T19:38:53.327128,142.250.64.78,134.88.54.125,6,66
2025-03-26T19:38:53.370288,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:53.380300,185.42.12.240,134.88.54.125,6,60
2025-03-26T19:38:53.381233,185.42.12.240,134.88.54.125,6,66
2025-03-26T19:38:53.382600,134.88.54.125,185.42.12.240,6,54
2025-03-26T19:38:53.394036,134.88.54.125,185.42.12.240,6,96
2025-03-26T19:38:53.499990,134.88.54.127,255.255.255.255,17,65
2025-03-26T19:38:53.542879,185.42.12.240,134.88.54.125,6,60
2025-03-26T19:38:53.543860,134.88.54.125,185.42.12.240,6,1166
2025-03-26T19:38:53.569744,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:53.690619,185.42.12.240,134.88.54.125,6,60
2025-03-26T19:38:53.695248,104.156.155.12,134.88.48.121,6,60
2025-03-26T19:38:53.695935,134.88.48.121,104.156.155.12,6,60
2025-03-26T19:38:53.770890,104.156.155.12,134.88.48.121,6,60
2025-03-26T19:38:53.784204,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:53.821142,134.88.48.227,239.255.255.250,17,179
2025-03-26T19:38:53.869529,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:53.870673,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:53.871742,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:53.873305,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:38:53.965905,185.42.12.240,134.88.54.125,6,1222
2025-03-26T19:38:53.966904,185.42.12.240,134.88.54.125,6,102
2025-03-26T19:38:53.967652,134.88.54.125,185.42.12.240,6,54
2025-03-26T19:38:53.977241,134.88.54.125,185.42.12.240,6,658
2025-03-26T19:38:53.994268,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:54.081111,134.88.54.127,255.255.255.255,17,65
2025-03-26T19:38:54.125745,185.42.12.240,134.88.54.125,6,60
2025-03-26T19:38:54.137314,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:54.138382,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:54.138988,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:54.183119,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:54.253683,185.42.12.240,134.88.54.125,6,70
2025-03-26T19:38:54.254650,185.42.12.240,134.88.54.125,6,106
2025-03-26T19:38:54.255358,134.88.54.125,185.42.12.240,6,54
2025-03-26T19:38:54.256142,134.88.54.125,185.42.12.240,6,106
2025-03-26T19:38:54.383062,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:54.404341,185.42.12.240,134.88.54.125,6,60
2025-03-26T19:38:54.409011,142.250.65.170,134.88.54.125,6,151
2025-03-26T19:38:54.409878,134.88.54.125,142.250.65.170,6,66
2025-03-26T19:38:54.597382,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:54.630714,134.88.49.103,224.0.0.251,17,85
2025-03-26T19:38:54.690664,134.88.54.125,185.93.89.118,6,118
2025-03-26T19:38:54.775204,185.93.89.118,134.88.54.125,6,66
2025-03-26T19:38:54.799060,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:54.799814,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:54.859864,185.42.12.240,134.88.54.125,6,122
2025-03-26T19:38:54.866875,134.88.54.125,185.42.12.240,6,106
2025-03-26T19:38:54.955732,134.88.49.151,134.88.55.255,17,216
2025-03-26T19:38:54.956409,134.88.49.151,134.88.55.255,17,216
2025-03-26T19:38:54.986126,134.88.49.117,255.255.255.255,17,82
2025-03-26T19:38:54.987120,134.88.49.117,134.88.55.255,17,82
2025-03-26T19:38:54.995645,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:55.014286,185.42.12.240,134.88.54.125,6,60
2025-03-26T19:38:55.015241,185.42.12.240,134.88.54.125,6,138
2025-03-26T19:38:55.056178,134.88.54.125,185.42.12.240,6,54
2025-03-26T19:38:55.059100,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:55.060047,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:55.060973,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:55.061745,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:38:55.090700,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:55.091696,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:55.092549,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:55.093364,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:38:55.186315,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:55.187157,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:55.187883,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:55.199458,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:55.361064,172.16.48.189,172.16.55.255,17,82
2025-03-26T19:38:55.410907,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:55.512666,134.88.54.127,255.255.255.255,17,65
2025-03-26T19:38:55.581737,134.88.48.203,134.88.55.255,17,92
2025-03-26T19:38:55.610314,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:55.630977,134.88.49.103,224.0.0.251,17,85
2025-03-26T19:38:55.720074,162.159.133.234,134.88.54.125,6,180
2025-03-26T19:38:55.720920,134.88.54.125,162.159.133.234,6,66
2025-03-26T19:38:55.809593,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:55.825929,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:56.009609,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:56.082389,134.88.54.127,255.255.255.255,17,65
2025-03-26T19:38:56.134597,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:56.135622,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:56.136512,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:56.137380,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:38:56.182824,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:56.183834,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:56.184736,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:56.185601,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:38:56.208986,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:56.210882,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:56.211642,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:56.212362,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:56.267844,134.88.48.203,239.255.255.250,17,139
2025-03-26T19:38:56.423788,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:56.587973,134.88.54.125,185.42.12.240,6,106
2025-03-26T19:38:56.624364,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:56.657624,134.88.54.125,134.88.1.4,17,112
2025-03-26T19:38:56.664096,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:56.664532,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:56.728189,134.88.1.4,134.88.54.125,17,259
2025-03-26T19:38:56.729067,134.88.54.125,134.88.1.4,17,110
2025-03-26T19:38:56.736300,185.42.12.240,134.88.54.125,6,66
2025-03-26T19:38:56.736840,134.88.54.125,185.42.12.240,6,66
2025-03-26T19:38:56.737350,185.42.12.240,134.88.54.125,6,60
2025-03-26T19:38:56.745208,134.88.1.4,134.88.54.125,17,171
2025-03-26T19:38:56.745890,134.88.54.125,20.189.172.73,6,74
2025-03-26T19:38:56.746396,134.88.54.125,20.189.172.73,6,74
2025-03-26T19:38:56.747282,134.88.54.125,134.88.1.4,17,110
2025-03-26T19:38:56.748294,134.88.1.4,134.88.54.125,17,171
2025-03-26T19:38:56.748661,134.88.54.125,20.189.172.73,6,74
2025-03-26T19:38:56.809197,162.159.133.234,134.88.54.125,6,189
2025-03-26T19:38:56.810038,134.88.54.125,162.159.133.234,6,66
2025-03-26T19:38:56.823851,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:56.824712,20.189.172.73,134.88.54.125,6,74
2025-03-26T19:38:56.825450,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:56.826148,20.189.172.73,134.88.54.125,6,74
2025-03-26T19:38:56.826828,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:56.827640,134.88.54.125,20.189.172.73,6,583
2025-03-26T19:38:56.829112,134.88.54.125,20.189.172.73,6,583
2025-03-26T19:38:56.829812,20.189.172.73,134.88.54.125,6,74
2025-03-26T19:38:56.830423,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:56.831106,134.88.54.125,20.189.172.73,6,583
2025-03-26T19:38:56.850200,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:56.872253,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:56.872849,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:56.873339,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:56.873738,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:38:56.894432,185.42.12.240,134.88.54.125,6,60
2025-03-26T19:38:56.903183,185.42.12.240,134.88.54.125,6,66
2025-03-26T19:38:56.904015,134.88.54.125,185.42.12.240,6,54
2025-03-26T19:38:56.904861,20.189.172.73,134.88.54.125,6,165
2025-03-26T19:38:56.905042,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:56.905178,20.189.172.73,134.88.54.125,6,165
2025-03-26T19:38:56.905290,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:56.905529,134.88.54.125,20.189.172.73,6,512
2025-03-26T19:38:56.905662,134.88.54.125,20.189.172.73,6,512
2025-03-26T19:38:56.905791,20.189.172.73,134.88.54.125,6,165
2025-03-26T19:38:56.905901,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:56.906030,134.88.54.125,20.189.172.73,6,512
2025-03-26T19:38:56.908448,134.88.54.125,185.42.12.240,6,96
2025-03-26T19:38:56.986604,20.189.172.73,134.88.54.125,6,4474
2025-03-26T19:38:56.987492,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:56.988366,20.189.172.73,134.88.54.125,6,1514
2025-03-26T19:38:56.989193,20.189.172.73,134.88.54.125,6,3026
2025-03-26T19:38:56.989897,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:56.990756,20.189.172.73,134.88.54.125,6,4474
2025-03-26T19:38:56.991457,134.88.54.125,20.189.172.73,6,364
2025-03-26T19:38:56.991864,134.88.54.125,20.189.172.73,6,364
2025-03-26T19:38:56.992005,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:56.992451,134.88.54.125,20.189.172.73,6,364
2025-03-26T19:38:57.023619,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:57.066958,185.42.12.240,134.88.54.125,6,60
2025-03-26T19:38:57.067934,134.88.54.125,185.42.12.240,6,1166
2025-03-26T19:38:57.069470,20.189.172.73,134.88.54.125,6,169
2025-03-26T19:38:57.070307,20.189.172.73,134.88.54.125,6,415
2025-03-26T19:38:57.071097,20.189.172.73,134.88.54.125,6,93
2025-03-26T19:38:57.071761,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:57.072561,134.88.54.125,20.189.172.73,6,90
2025-03-26T19:38:57.073223,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:57.074009,20.189.172.73,134.88.54.125,6,169
2025-03-26T19:38:57.074796,20.189.172.73,134.88.54.125,6,415
2025-03-26T19:38:57.075575,20.189.172.73,134.88.54.125,6,93
2025-03-26T19:38:57.076203,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:57.076910,134.88.54.125,20.189.172.73,6,90
2025-03-26T19:38:57.077456,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:57.078084,20.189.172.73,134.88.54.125,6,169
2025-03-26T19:38:57.078694,20.189.172.73,134.88.54.125,6,415
2025-03-26T19:38:57.079227,20.189.172.73,134.88.54.125,6,93
2025-03-26T19:38:57.079647,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:57.080409,134.88.54.125,20.189.172.73,6,90
2025-03-26T19:38:57.080776,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:57.148930,20.189.172.73,134.88.54.125,6,66
2025-03-26T19:38:57.150436,20.189.172.73,134.88.54.125,6,66
2025-03-26T19:38:57.151147,20.189.172.73,134.88.54.125,6,66
2025-03-26T19:38:57.153150,134.88.49.39,134.88.55.255,17,243
2025-03-26T19:38:57.225340,185.42.12.240,134.88.54.125,6,60
2025-03-26T19:38:57.238598,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:57.307438,134.88.54.125,134.88.1.4,17,110
2025-03-26T19:38:57.307909,134.88.1.4,134.88.54.125,17,171
2025-03-26T19:38:57.308094,134.88.54.125,20.189.172.73,6,74
2025-03-26T19:38:57.405728,20.189.172.73,134.88.54.125,6,74
2025-03-26T19:38:57.407215,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:57.408094,134.88.54.125,20.189.172.73,6,583
2025-03-26T19:38:57.447418,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:57.468079,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:57.485910,20.189.172.73,134.88.54.125,6,165
2025-03-26T19:38:57.486761,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:57.487619,134.88.54.125,20.189.172.73,6,512
2025-03-26T19:38:57.509016,185.42.12.240,134.88.54.125,6,1222
2025-03-26T19:38:57.509757,185.42.12.240,134.88.54.125,6,102
2025-03-26T19:38:57.510293,134.88.54.125,185.42.12.240,6,54
2025-03-26T19:38:57.511249,134.88.54.127,255.255.255.255,17,65
2025-03-26T19:38:57.514121,134.88.54.125,185.42.12.240,6,658
2025-03-26T19:38:57.568182,20.189.172.73,134.88.54.125,6,2962
2025-03-26T19:38:57.569052,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:57.569952,20.189.172.73,134.88.54.125,6,1578
2025-03-26T19:38:57.570675,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:57.572376,134.88.54.125,20.189.172.73,6,364
2025-03-26T19:38:57.637186,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:57.645085,134.88.48.255,134.88.55.255,17,243
2025-03-26T19:38:57.651467,20.189.172.73,134.88.54.125,6,169
2025-03-26T19:38:57.655002,20.189.172.73,134.88.54.125,6,415
2025-03-26T19:38:57.655959,20.189.172.73,134.88.54.125,6,93
2025-03-26T19:38:57.656673,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:57.657483,134.88.54.125,20.189.172.73,6,90
2025-03-26T19:38:57.658171,134.88.54.125,20.189.172.73,6,66
2025-03-26T19:38:57.673115,185.42.12.240,134.88.54.125,6,60
2025-03-26T19:38:57.683226,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:57.684122,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:57.733854,20.189.172.73,134.88.54.125,6,66
2025-03-26T19:38:57.771426,185.42.12.240,134.88.54.125,6,70
2025-03-26T19:38:57.772248,185.42.12.240,134.88.54.125,6,106
2025-03-26T19:38:57.772843,134.88.54.125,185.42.12.240,6,54
2025-03-26T19:38:57.773435,134.88.54.125,185.42.12.240,6,106
2025-03-26T19:38:57.842056,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:57.847670,134.88.48.19,134.88.55.255,17,257
2025-03-26T19:38:57.932837,185.42.12.240,134.88.54.125,6,60
2025-03-26T19:38:57.974306,185.42.12.240,134.88.54.125,6,122
2025-03-26T19:38:57.980669,134.88.54.125,185.42.12.240,6,106
2025-03-26T19:38:58.052060,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:58.061707,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:58.062762,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:58.063640,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:58.064519,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:38:58.080811,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:58.081348,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:58.081831,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:58.082246,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:38:58.083043,134.88.54.127,255.255.255.255,17,65
2025-03-26T19:38:58.154672,185.42.12.240,134.88.54.125,6,60
2025-03-26T19:38:58.155239,185.42.12.240,134.88.54.125,6,138
2025-03-26T19:38:58.182183,134.88.54.125,185.42.12.240,6,54
2025-03-26T19:38:58.183122,104.156.155.12,134.88.54.125,6,60
2025-03-26T19:38:58.183842,134.88.54.125,104.156.155.12,6,54
2025-03-26T19:38:58.251615,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:58.259562,104.156.155.12,134.88.54.125,6,60
2025-03-26T19:38:58.451139,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:58.514305,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:58.608014,185.93.89.118,134.88.54.125,6,66
2025-03-26T19:38:58.609271,134.88.54.125,185.93.89.118,6,66
2025-03-26T19:38:58.609515,185.93.89.118,134.88.54.125,6,74
2025-03-26T19:38:58.609712,134.88.54.125,185.93.89.118,6,74
2025-03-26T19:38:58.610663,134.88.49.63,134.88.55.255,17,243
2025-03-26T19:38:58.650598,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:58.694567,185.93.89.118,134.88.54.125,6,66
2025-03-26T19:38:58.695396,185.93.89.118,134.88.54.125,6,66
2025-03-26T19:38:58.700649,162.159.133.234,134.88.54.125,6,154
2025-03-26T19:38:58.701440,134.88.54.125,162.159.133.234,6,66
2025-03-26T19:38:58.710582,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:58.711042,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:58.714852,134.88.54.125,185.93.89.118,6,108
2025-03-26T19:38:58.741682,134.88.48.14,134.88.55.255,17,257
2025-03-26T19:38:58.804918,185.93.89.118,134.88.54.125,6,66
2025-03-26T19:38:58.850714,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:58.981168,134.88.54.125,169.254.169.254,6,74
2025-03-26T19:38:59.065507,134.88.48.243,255.255.255.255,17,237
2025-03-26T19:38:59.138807,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:59.139851,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:59.140799,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:59.141679,134.88.49.219,255.255.255.255,17,125
2025-03-26T19:38:59.171656,134.88.49.219,134.88.55.255,17,70
2025-03-26T19:38:59.172703,134.88.49.219,134.88.55.255,17,60
2025-03-26T19:38:59.173573,134.88.49.219,134.88.55.255,17,70
